DIST_CODE,ASSESSMENT SUBJECT,DATA_CATEGORY_GROUP,DATA_CATEGORY,ECDS_REPORTED,BOTH_BOY_EOY_ASSESSED,MATCH_PROFICIENT_BOY,MATCH_PROFICIENT_EOY,ECDS_REPORTED_suppress,BOTH_BOY_EOY_ASSESSED_suppress,MATCH_PROFICIENT_BOY_suppress,MATCH_PROFICIENT_EOY_suppress,ECDS_REPORTED_noisy_pp,BOTH_BOY_EOY_ASSESSED_noisy_pp,MATCH_PROFICIENT_BOY_noisy_pp,MATCH_PROFICIENT_EOY_noisy_pp
220901,Mathematics,Race/Ethnicity,Black or African American,873,631,554,574,873,631,554,574,874,632,555,576
220901,Mathematics,Race/Ethnicity,Hispanic/Latino,1588,1304,1104,1226,1588,1304,1104,1226,1588,1305,1107,1226
220901,Mathematics,Race/Ethnicity,Other,255,209,183,196,255,209,183,196,254,209,184,195
220901,Mathematics,Race/Ethnicity,White,442,371,344,361,442,371,344,361,443,370,346,360
220901,Mathematics,Homeless,Homeless,146,96,75,83,146,96,75,83,145,96,75,83
220901,Mathematics,In Foster Care,In Foster Care,11,7,7,7,11,NA,NA,NA,11,5,5,5
220902,Emergent Literacy Reading,Race/Ethnicity,Black or African American,101,70,34,57,101,70,34,57,100,70,36,58
220902,Emergent Literacy Reading,Race/Ethnicity,Hispanic/Latino,512,447,132,382,512,447,132,382,512,446,133,384
220902,Emergent Literacy Reading,Race/Ethnicity,Other,95,86,49,73,95,86,49,73,94,88,49,73
220902,Emergent Literacy Reading,Race/Ethnicity,White,168,140,79,115,168,140,79,115,168,140,80,115
220902,Emergent Literacy Reading,Homeless,Homeless,18,14,6,14,18,14,NA,14,18,16,6,15
220902,Emergent Literacy Reading,In Foster Care,In Foster Care,9,7,3,5,NA,NA,NA,NA,10,8,4,5
220902,Emergent Literacy Writing,Race/Ethnicity,Black or African American,101,70,70,70,101,70,70,70,101,71,69,68
220902,Emergent Literacy Writing,Race/Ethnicity,Hispanic/Latino,512,444,384,406,512,444,384,406,513,444,384,406
220902,Emergent Literacy Writing,Race/Ethnicity,Other,95,85,80,75,95,85,80,75,95,85,79,73
220902,Emergent Literacy Writing,Race/Ethnicity,White,168,139,110,116,168,139,110,116,167,140,111,117
220902,Emergent Literacy Writing,Homeless,Homeless,18,14,14,14,18,14,14,14,18,13,13,13
220902,Emergent Literacy Writing,In Foster Care,In Foster Care,9,6,6,6,NA,NA,NA,NA,6,6,6,6
220902,Health and Wellness,Race/Ethnicity,Black or African American,101,70,70,70,101,70,70,70,102,72,71,69
220902,Health and Wellness,Race/Ethnicity,Hispanic/Latino,512,446,429,422,512,446,429,422,513,445,429,422
220902,Health and Wellness,Race/Ethnicity,Other,95,86,67,75,95,86,67,75,95,86,66,77
220902,Health and Wellness,Race/Ethnicity,White,168,140,140,115,168,140,140,115,167,139,139,114
220902,Health and Wellness,Homeless,Homeless,18,14,14,14,18,14,14,14,18,12,12,12
220902,Health and Wellness,In Foster Care,In Foster Care,9,6,6,5,NA,NA,NA,NA,8,4,4,4
220902,Language and Communication,Race/Ethnicity,Black or African American,101,70,31,54,101,70,31,54,101,70,32,55
220902,Language and Communication,Race/Ethnicity,Hispanic/Latino,512,446,248,347,512,446,248,347,511,446,248,346
220902,Language and Communication,Race/Ethnicity,Other,95,86,43,70,95,86,43,70,95,84,44,69
220902,Language and Communication,Race/Ethnicity,White,168,140,96,120,168,140,96,120,170,139,95,120
220902,Language and Communication,Homeless,Homeless,18,14,9,14,18,14,NA,14,16,14,7,14
220902,Language and Communication,In Foster Care,In Foster Care,9,7,4,5,NA,NA,NA,NA,9,9,3,4
220902,Mathematics,Race/Ethnicity,Black or African American,101,70,58,65,101,70,58,65,103,73,57,63
220902,Mathematics,Race/Ethnicity,Hispanic/Latino,512,447,339,414,512,447,339,414,513,449,337,411
220902,Mathematics,Race/Ethnicity,Other,95,86,63,84,95,86,63,84,94,86,64,83
220902,Mathematics,Race/Ethnicity,White,168,139,127,132,168,139,127,132,168,137,126,131
220902,Mathematics,Homeless,Homeless,18,14,14,14,18,14,14,14,18,15,13,15
220902,Mathematics,In Foster Care,In Foster Care,9,7,6,6,NA,NA,NA,NA,10,9,6,8
220904,Emergent Literacy Reading,Race/Ethnicity,Black or African American,98,62,30,51,98,62,30,51,98,62,32,51
220904,Emergent Literacy Reading,Race/Ethnicity,Hispanic/Latino,149,122,24,105,149,122,24,105,148,121,27,103
220904,Emergent Literacy Reading,Race/Ethnicity,Other,7,5,3,4,NA,NA,NA,NA,8,5,4,3
220904,Emergent Literacy Reading,Race/Ethnicity,White,10,8,4,6,NA,NA,NA,NA,10,7,4,7
220904,Emergent Literacy Reading,Homeless,Homeless,12,6,2,5,12,NA,NA,NA,11,6,2,5
220904,Emergent Literacy Reading,In Foster Care,In Foster Care,3,2,1,1,NA,NA,NA,NA,2,2,2,1
220904,Emergent Literacy Writing,Race/Ethnicity,Black or African American,98,62,42,47,98,62,42,47,98,62,43,48
220904,Emergent Literacy Writing,Race/Ethnicity,Hispanic/Latino,149,124,84,117,149,124,84,117,150,124,84,117
220904,Emergent Literacy Writing,Race/Ethnicity,Other,7,5,4,4,NA,NA,NA,NA,7,5,4,5
220904,Emergent Literacy Writing,Race/Ethnicity,White,10,8,5,6,NA,NA,NA,NA,12,7,5,5
220904,Emergent Literacy Writing,Homeless,Homeless,12,6,4,5,12,NA,NA,NA,11,5,1,5
220904,Emergent Literacy Writing,In Foster Care,In Foster Care,3,2,1,1,NA,NA,NA,NA,1,1,1,1
220904,Health and Wellness,Race/Ethnicity,Black or African American,98,62,52,48,98,62,52,48,99,64,53,47
220904,Health and Wellness,Race/Ethnicity,Hispanic/Latino,149,124,101,116,149,124,101,116,149,125,100,115
220904,Health and Wellness,Race/Ethnicity,Other,7,5,5,4,NA,NA,NA,NA,7,7,3,1
220904,Health and Wellness,Race/Ethnicity,White,10,8,8,5,NA,NA,NA,NA,8,8,8,4
220904,Health and Wellness,Homeless,Homeless,12,6,5,5,12,NA,NA,NA,13,6,3,5
220904,Health and Wellness,In Foster Care,In Foster Care,3,2,1,1,NA,NA,NA,NA,3,3,2,1
220904,Language and Communication,Race/Ethnicity,Black or African American,98,62,28,51,98,62,28,51,98,62,27,50
220904,Language and Communication,Race/Ethnicity,Hispanic/Latino,149,122,50,100,149,122,50,100,150,122,49,101
220904,Language and Communication,Race/Ethnicity,Other,7,5,2,2,NA,NA,NA,NA,7,5,3,3
220904,Language and Communication,Race/Ethnicity,White,10,8,5,8,NA,NA,NA,NA,10,7,6,6
220904,Language and Communication,Homeless,Homeless,12,6,3,5,12,NA,NA,NA,13,8,1,7
220904,Language and Communication,In Foster Care,In Foster Care,3,2,1,1,NA,NA,NA,NA,4,2,2,1
220904,Mathematics,Race/Ethnicity,Black or African American,98,62,47,56,98,62,47,56,97,63,48,56
220904,Mathematics,Race/Ethnicity,Hispanic/Latino,149,123,54,106,149,123,54,106,149,122,55,108
220904,Mathematics,Race/Ethnicity,Other,7,5,3,4,NA,NA,NA,NA,7,5,1,3
220904,Mathematics,Race/Ethnicity,White,10,8,5,7,NA,NA,NA,NA,9,9,5,6
220904,Mathematics,Homeless,Homeless,12,6,3,5,12,NA,NA,NA,14,8,4,4
220904,Mathematics,In Foster Care,In Foster Care,3,2,1,2,NA,NA,NA,NA,4,2,0,2
220907,Emergent Literacy Reading,Race/Ethnicity,Black or African American,133,106,60,37,133,106,60,37,133,106,59,37
220907,Emergent Literacy Reading,Race/Ethnicity,Hispanic/Latino,241,211,99,82,241,211,99,82,241,210,100,83
220907,Emergent Literacy Reading,Race/Ethnicity,Other,201,188,88,56,201,188,88,56,203,188,89,57
220907,Emergent Literacy Reading,Race/Ethnicity,White,142,132,74,58,142,132,74,58,142,133,74,57
220907,Emergent Literacy Reading,Homeless,Homeless,11,11,8,6,11,11,NA,NA,12,10,10,7
220907,Emergent Literacy Reading,In Foster Care,In Foster Care,15,14,7,6,15,14,NA,NA,13,11,7,5
220907,Emergent Literacy Writing,Race/Ethnicity,Black or African American,133,100,56,24,133,100,56,24,133,100,55,24
220907,Emergent Literacy Writing,Race/Ethnicity,Hispanic/Latino,241,204,67,29,241,204,67,29,241,203,68,30
220907,Emergent Literacy Writing,Race/Ethnicity,Other,201,180,102,40,201,180,102,40,200,181,103,41
220907,Emergent Literacy Writing,Race/Ethnicity,White,142,128,85,44,142,128,85,44,142,130,85,44
220907,Emergent Literacy Writing,Homeless,Homeless,11,8,8,4,11,NA,NA,NA,8,7,7,3
220907,Emergent Literacy Writing,In Foster Care,In Foster Care,15,13,3,6,15,13,NA,NA,14,13,4,5
220907,Health and Wellness,Race/Ethnicity,Black or African American,133,107,96,34,133,107,96,34,132,107,96,33
220907,Health and Wellness,Race/Ethnicity,Hispanic/Latino,241,211,170,82,241,211,170,82,241,212,170,84
220907,Health and Wellness,Race/Ethnicity,Other,201,189,156,51,201,189,156,51,201,188,157,51
220907,Health and Wellness,Race/Ethnicity,White,142,133,113,50,142,133,113,50,142,134,111,49
220907,Health and Wellness,Homeless,Homeless,11,11,11,6,11,11,11,NA,11,10,10,6
220907,Health and Wellness,In Foster Care,In Foster Care,15,14,5,5,15,14,NA,NA,16,14,5,4
220907,Language and Communication,Race/Ethnicity,Black or African American,133,107,86,71,133,107,86,71,134,109,84,71
220907,Language and Communication,Race/Ethnicity,Hispanic/Latino,241,130,100,89,241,130,100,89,240,130,100,88
220907,Language and Communication,Race/Ethnicity,Other,201,188,127,124,201,188,127,124,202,186,128,123
220907,Language and Communication,Race/Ethnicity,White,142,133,109,100,142,133,109,100,143,132,106,101
220907,Language and Communication,Homeless,Homeless,11,11,11,6,11,11,11,NA,11,10,10,7
220907,Language and Communication,In Foster Care,In Foster Care,15,14,4,3,15,14,NA,NA,15,13,5,4
220907,Mathematics,Race/Ethnicity,Black or African American,133,98,52,25,133,98,52,25,133,99,51,25
220907,Mathematics,Race/Ethnicity,Hispanic/Latino,241,199,107,70,241,199,107,70,243,200,108,71
220907,Mathematics,Race/Ethnicity,Other,201,175,90,46,201,175,90,46,202,176,91,46
220907,Mathematics,Race/Ethnicity,White,142,124,77,49,142,124,77,49,143,124,77,50
220907,Mathematics,Homeless,Homeless,11,8,8,5,11,NA,NA,NA,11,8,7,6
220907,Mathematics,In Foster Care,In Foster Care,15,13,8,6,15,13,NA,NA,16,13,9,6
220908,Emergent Literacy Reading,Race/Ethnicity,Black or African American,471,404,278,357,471,404,278,357,471,404,278,358
220908,Emergent Literacy Reading,Race/Ethnicity,Hispanic/Latino,363,310,128,263,363,310,128,263,363,309,130,262
220908,Emergent Literacy Reading,Race/Ethnicity,Other,211,194,130,175,211,194,130,175,212,194,132,173
220908,Emergent Literacy Reading,Race/Ethnicity,White,184,158,89,130,184,158,89,130,184,157,88,130
220908,Emergent Literacy Reading,Homeless,Homeless,14,9,9,9,14,NA,NA,NA,14,10,9,9
220908,Emergent Literacy Reading,In Foster Care,In Foster Care,20,14,7,8,20,14,NA,NA,21,15,8,8
220908,Emergent Literacy Writing,Race/Ethnicity,Black or African American,471,401,375,378,471,401,375,378,472,401,375,378
220908,Emergent Literacy Writing,Race/Ethnicity,Hispanic/Latino,363,306,276,287,363,306,276,287,364,303,275,286
220908,Emergent Literacy Writing,Race/Ethnicity,Other,211,194,178,183,211,194,178,183,212,194,178,183
220908,Emergent Literacy Writing,Race/Ethnicity,White,184,153,139,145,184,153,139,145,185,152,138,144
220908,Emergent Literacy Writing,Homeless,Homeless,14,9,9,9,14,NA,NA,NA,14,8,8,8
220908,Emergent Literacy Writing,In Foster Care,In Foster Care,20,14,14,14,20,14,14,14,21,14,14,14
220908,Health and Wellness,Race/Ethnicity,Black or African American,471,388,377,357,471,388,377,357,470,389,376,358
220908,Health and Wellness,Race/Ethnicity,Hispanic/Latino,363,295,280,272,363,295,280,272,363,295,280,272
220908,Health and Wellness,Race/Ethnicity,Other,211,188,182,177,211,188,182,177,210,187,181,177
220908,Health and Wellness,Race/Ethnicity,White,184,147,141,134,184,147,141,134,186,145,139,134
220908,Health and Wellness,Homeless,Homeless,14,7,7,7,14,NA,NA,NA,13,5,5,5
220908,Health and Wellness,In Foster Care,In Foster Care,20,14,14,7,20,14,14,NA,19,14,14,7
220908,Language and Communication,Race/Ethnicity,Black or African American,471,404,203,322,471,404,203,322,471,405,203,323
220908,Language and Communication,Race/Ethnicity,Hispanic/Latino,363,310,146,228,363,310,146,228,364,311,145,227
220908,Language and Communication,Race/Ethnicity,Other,211,194,87,148,211,194,87,148,210,195,87,146
220908,Language and Communication,Race/Ethnicity,White,184,156,78,122,184,156,78,122,185,157,78,123
220908,Language and Communication,Homeless,Homeless,14,8,8,8,14,NA,NA,NA,15,9,9,9
220908,Language and Communication,In Foster Care,In Foster Care,20,14,5,7,20,14,NA,NA,19,14,3,7
220908,Mathematics,Race/Ethnicity,Black or African American,471,398,361,375,471,398,361,375,470,397,361,375
220908,Mathematics,Race/Ethnicity,Hispanic/Latino,363,302,251,295,363,302,251,295,364,303,252,294
220908,Mathematics,Race/Ethnicity,Other,211,192,173,186,211,192,173,186,211,192,175,186
220908,Mathematics,Race/Ethnicity,White,184,155,134,147,184,155,134,147,183,156,135,147
220908,Mathematics,Homeless,Homeless,14,7,7,7,14,NA,NA,NA,14,8,7,7
220908,Mathematics,In Foster Care,In Foster Care,20,14,9,9,20,14,NA,NA,20,14,10,8
220916,Emergent Literacy Reading,Race/Ethnicity,Black or African American,271,215,115,192,271,215,115,192,269,215,116,191
220916,Emergent Literacy Reading,Race/Ethnicity,Hispanic/Latino,333,290,107,238,333,290,107,238,333,291,106,239
220916,Emergent Literacy Reading,Race/Ethnicity,Other,275,242,173,222,275,242,173,222,274,241,174,219
220916,Emergent Literacy Reading,Race/Ethnicity,White,182,158,88,142,182,158,88,142,181,159,87,143
220916,Emergent Literacy Reading,Homeless,Homeless,52,44,17,39,52,44,17,39,51,46,18,41
220916,Emergent Literacy Reading,In Foster Care,In Foster Care,7,6,5,6,NA,NA,NA,NA,6,5,5,5
220916,Emergent Literacy Writing,Race/Ethnicity,Black or African American,271,213,198,179,271,213,198,179,268,213,198,178
220916,Emergent Literacy Writing,Race/Ethnicity,Hispanic/Latino,333,269,240,230,333,269,240,230,335,268,240,233
220916,Emergent Literacy Writing,Race/Ethnicity,Other,275,242,225,225,275,242,225,225,277,240,225,225
220916,Emergent Literacy Writing,Race/Ethnicity,White,182,157,147,145,182,157,147,145,182,157,146,146
220916,Emergent Literacy Writing,Homeless,Homeless,52,42,24,32,52,42,24,32,52,43,26,31
220916,Emergent Literacy Writing,In Foster Care,In Foster Care,7,6,6,6,NA,NA,NA,NA,8,5,4,5
220916,Health and Wellness,Race/Ethnicity,Black or African American,271,214,209,192,271,214,209,192,271,212,209,192
220916,Health and Wellness,Race/Ethnicity,Hispanic/Latino,333,290,283,256,333,290,283,256,334,289,285,256
220916,Health and Wellness,Race/Ethnicity,Other,275,242,155,218,275,242,155,218,275,242,154,216
220916,Health and Wellness,Race/Ethnicity,White,182,158,158,142,182,158,158,142,181,158,158,144
220916,Health and Wellness,Homeless,Homeless,52,44,44,39,52,44,44,39,53,44,43,39
220916,Health and Wellness,In Foster Care,In Foster Care,7,6,6,6,NA,NA,NA,NA,6,6,6,6
220916,Language and Communication,Race/Ethnicity,Black or African American,271,215,80,134,271,215,80,134,273,216,80,134
220916,Language and Communication,Race/Ethnicity,Hispanic/Latino,333,290,119,190,333,290,119,190,332,291,119,191
220916,Language and Communication,Race/Ethnicity,Other,275,242,108,181,275,242,108,181,277,242,110,181
220916,Language and Communication,Race/Ethnicity,White,182,158,73,98,182,158,73,98,182,158,75,96
220916,Language and Communication,Homeless,Homeless,52,44,24,34,52,44,24,34,52,43,24,33
220916,Language and Communication,In Foster Care,In Foster Care,7,6,3,5,NA,NA,NA,NA,7,7,5,4
220916,Mathematics,Race/Ethnicity,Black or African American,271,215,177,191,271,215,177,191,270,215,177,191
220916,Mathematics,Race/Ethnicity,Hispanic/Latino,333,289,221,252,333,289,221,252,331,290,221,250
220916,Mathematics,Race/Ethnicity,Other,275,242,212,226,275,242,212,226,275,241,212,226
220916,Mathematics,Race/Ethnicity,White,182,158,136,148,182,158,136,148,183,158,135,148
220916,Mathematics,Homeless,Homeless,52,44,34,23,52,44,34,23,51,43,33,23
220916,Mathematics,In Foster Care,In Foster Care,7,6,6,6,NA,NA,NA,NA,8,7,7,6
220918,Emergent Literacy Reading,Race/Ethnicity,Black or African American,206,146,76,120,206,146,76,120,205,146,78,121
220918,Emergent Literacy Reading,Race/Ethnicity,Hispanic/Latino,282,232,87,175,282,232,87,175,283,233,83,175
220918,Emergent Literacy Reading,Race/Ethnicity,Other,138,113,83,102,138,113,83,102,139,114,82,102
220918,Emergent Literacy Reading,Race/Ethnicity,White,94,74,34,61,94,74,34,61,92,74,35,62
220918,Emergent Literacy Reading,Homeless,Homeless,13,13,7,13,13,13,NA,13,12,11,8,11
220918,Emergent Literacy Reading,In Foster Care,In Foster Care,12,6,3,4,12,NA,NA,NA,13,8,4,4
220918,Emergent Literacy Writing,Race/Ethnicity,Black or African American,206,143,129,120,206,143,129,120,207,144,130,120
220918,Emergent Literacy Writing,Race/Ethnicity,Hispanic/Latino,282,227,204,213,282,227,204,213,283,228,204,214
220918,Emergent Literacy Writing,Race/Ethnicity,Other,138,107,99,99,138,107,99,99,138,108,99,97
220918,Emergent Literacy Writing,Race/Ethnicity,White,94,72,66,64,94,72,66,64,95,74,67,64
220918,Emergent Literacy Writing,Homeless,Homeless,15,15,15,14,15,15,15,14,15,14,14,14
220918,Emergent Literacy Writing,In Foster Care,In Foster Care,12,6,6,4,12,NA,NA,NA,10,5,5,4
220918,Health and Wellness,Race/Ethnicity,Black or African American,206,146,139,128,206,146,139,128,206,145,138,129
220918,Health and Wellness,Race/Ethnicity,Hispanic/Latino,282,231,216,217,282,231,216,217,281,233,215,218
220918,Health and Wellness,Race/Ethnicity,Other,138,111,73,105,138,111,73,105,139,111,74,106
220918,Health and Wellness,Race/Ethnicity,White,94,74,74,65,94,74,74,65,94,76,74,65
220918,Health and Wellness,Homeless,Homeless,15,15,15,14,15,15,15,14,13,13,13,12
220918,Health and Wellness,In Foster Care,In Foster Care,12,6,6,4,12,NA,NA,NA,11,7,7,4
220918,Language and Communication,Race/Ethnicity,Black or African American,206,146,52,105,206,146,52,105,208,146,52,105
220918,Language and Communication,Race/Ethnicity,Hispanic/Latino,282,232,110,163,282,232,110,163,282,233,109,163
220918,Language and Communication,Race/Ethnicity,Other,138,113,38,74,138,113,38,74,139,112,39,75
220918,Language and Communication,Race/Ethnicity,White,94,74,39,57,94,74,39,57,94,74,39,56
220918,Language and Communication,Homeless,Homeless,11,11,7,11,11,11,NA,11,9,9,7,9
220918,Language and Communication,In Foster Care,In Foster Care,12,6,2,4,12,NA,NA,NA,12,3,1,3
220918,Mathematics,Race/Ethnicity,Black or African American,206,143,113,128,206,143,113,128,203,144,115,129
220918,Mathematics,Race/Ethnicity,Hispanic/Latino,282,230,193,209,282,230,193,209,281,228,192,208
220918,Mathematics,Race/Ethnicity,Other,138,112,99,68,138,112,99,68,139,112,97,68
220918,Mathematics,Race/Ethnicity,White,94,74,65,74,94,74,65,74,92,74,65,74
220918,Mathematics,Homeless,Homeless,14,14,13,14,14,14,13,14,14,12,12,12
220918,Mathematics,In Foster Care,In Foster Care,12,6,6,6,12,NA,NA,NA,14,7,7,5
225902,Emergent Literacy Reading,Race/Ethnicity,Black or African American,29,27,12,14,29,27,12,14,32,27,14,15
225902,Emergent Literacy Reading,Race/Ethnicity,Hispanic/Latino,181,169,77,124,181,169,77,124,180,170,78,123
225902,Emergent Literacy Reading,Race/Ethnicity,Other,2,1,1,1,NA,NA,NA,NA,4,1,1,1
225902,Emergent Literacy Reading,Race/Ethnicity,White,6,5,4,4,NA,NA,NA,NA,5,5,5,5
225902,Emergent Literacy Reading,Homeless,Homeless,8,6,2,4,NA,NA,NA,NA,7,6,1,5
225902,Emergent Literacy Reading,In Foster Care,In Foster Care,3,3,1,2,NA,NA,NA,NA,4,4,3,4
225902,Emergent Literacy Writing,Race/Ethnicity,Black or African American,29,26,18,20,29,26,18,20,29,25,19,19
225902,Emergent Literacy Writing,Race/Ethnicity,Hispanic/Latino,181,169,139,139,181,169,139,139,181,168,139,139
225902,Emergent Literacy Writing,Race/Ethnicity,Other,7,7,7,1,NA,NA,NA,NA,8,8,8,2
225902,Emergent Literacy Writing,Race/Ethnicity,White,6,5,5,5,NA,NA,NA,NA,6,4,3,4
225902,Emergent Literacy Writing,Homeless,Homeless,8,6,6,5,NA,NA,NA,NA,8,6,6,4
225902,Emergent Literacy Writing,In Foster Care,In Foster Care,3,3,1,1,NA,NA,NA,NA,3,2,1,0
225902,Health and Wellness,Race/Ethnicity,Black or African American,29,27,27,20,29,27,27,20,29,27,27,20
225902,Health and Wellness,Race/Ethnicity,Hispanic/Latino,181,169,159,151,181,169,159,151,182,169,160,150
225902,Health and Wellness,Race/Ethnicity,Other,2,1,1,1,NA,NA,NA,NA,2,1,0,1
225902,Health and Wellness,Race/Ethnicity,White,6,5,5,4,NA,NA,NA,NA,7,6,5,3
225902,Health and Wellness,Homeless,Homeless,8,6,6,4,NA,NA,NA,NA,8,6,6,3
225902,Health and Wellness,In Foster Care,In Foster Care,3,2,1,1,NA,NA,NA,NA,3,1,0,0
225902,Language and Communication,Race/Ethnicity,Black or African American,29,27,12,17,29,27,12,17,26,26,11,16
225902,Language and Communication,Race/Ethnicity,Hispanic/Latino,181,169,105,114,181,169,105,114,179,170,105,115
225902,Language and Communication,Race/Ethnicity,Other,2,1,1,1,NA,NA,NA,NA,3,1,0,1
225902,Language and Communication,Race/Ethnicity,White,6,5,4,4,NA,NA,NA,NA,7,7,6,5
225902,Language and Communication,Homeless,Homeless,8,6,3,3,NA,NA,NA,NA,6,6,3,2
225902,Language and Communication,In Foster Care,In Foster Care,3,3,2,2,NA,NA,NA,NA,3,2,2,2
225902,Mathematics,Race/Ethnicity,Black or African American,29,27,22,22,29,27,22,22,30,25,21,22
225902,Mathematics,Race/Ethnicity,Hispanic/Latino,181,169,142,130,181,169,142,130,179,170,143,130
225902,Mathematics,Race/Ethnicity,Other,2,1,1,1,NA,NA,NA,NA,1,1,1,1
225902,Mathematics,Race/Ethnicity,White,6,5,4,4,NA,NA,NA,NA,5,4,4,4
225902,Mathematics,Homeless,Homeless,8,6,5,4,NA,NA,NA,NA,6,4,3,3
225902,Mathematics,In Foster Care,In Foster Care,3,3,1,1,NA,NA,NA,NA,5,4,4,2
